947,1,96390
948,1,25480
949,1,30100
950,1,167400
951,1,50400
952,1,117900
953,1,16980
954,1,69100
955,1,42750
956,1,118740
957,1,4500
958,1,52650
959,1,14460
960,1,124425
961,1,196900
962,1,3150
963,1,168300
964,1,106210
965,1,27000
966,1,34770
967,1,105500
968,1,31850
969,1,123800
970,1,13500
971,1,154000
972,1,106240
973,1,69850
974,1,64300
975,1,20580
976,1,127050
977,1,126375
978,1,46640
979,1,95450
980,1,2400
981,1,16040
982,1,78150
983,1,29040
984,1,40750
985,1,15040
986,1,150150
987,1,190560
988,1,116775
989,1,184950
990,1,21000
991,1,103675
992,1,136200
993,1,39750
994,1,43725
995,1,163500
996,1,34810
997,1,193550
998,1,56075
999,1,84425
1000,1,64720
1001,1,157950
1002,1,15400
1003,1,3034800
1004,1,769500
1005,1,249040
1006,1,232500
1007,1,80750
1008,1,146950
1009,1,713700
1010,1,9371250
1011,1,48600
1012,1,2214400
1013,1,287750
1014,1,2008400
1015,1,52880
1016,1,3837500
1017,1,4840000
1018,1,10
1019,1,2352750
1020,1,104025
1021,1,351000
1022,1,3894000
1023,1,427000
1024,1,7394100
1025,1,61200
1026,1,1023770
1027,1,6689900
1028,1,297810
1029,1,7481250
1030,1,225000
1031,1,5850
1032,1,35180
1033,1,141760
1034,1,100800
1035,1,10000000
1036,1,169150
1037,1,130250
1038,1,1428750
1039,1,507000
1040,1,961800
1041,1,31050
1042,1,1399650
1043,1,542000
1044,1,1676500
1045,1,24500
1046,1,432990
1047,1,842375
1048,1,290000
