513,basegame,62.2,764.3
514,basegame,19.3,283.1
515,basegame,96.7,2618.4
516,basegame,1.2,337.3
517,basegame,2.4,1753.9
518,basegame,73.0,177.0
519,basegame,2.5,3679.0
520,basegame,82.4,994.4
521,basegame,2.2,351.4
522,basegame,419.6,72.1
523,basegame,481.2,62.5
524,basegame,2.6,420.1
525,basegame,712.3,10.4
526,basegame,124.1,3010.6
527,basegame,16.0,638.3
528,basegame,21.0,298.2
529,basegame,452.2,237.0
530,basegame,372.4,292.2
531,basegame,63.5,211.1
532,basegame,377.2,386.0
533,basegame,14.6,8899.6
534,basegame,36.4,346.7
535,basegame,2404.5,1.3
536,basegame,22.5,517.3
537,basegame,18.7,9235.8
538,basegame,222.0,10.1
539,basegame,43.9,1164.9
540,basegame,0.3,2711.7
541,basegame,67.3,1963.8
542,basegame,57.0,1248.0
543,basegame,12.6,314.4
544,basegame,0.0,1135.1
545,basegame,31.2,427.1
546,basegame,752.4,59.7
547,basegame,573.0,3027.7
548,basegame,828.0,16.7
549,basegame,17.7,954.8
550,basegame,50.3,975.9
551,basegame,11.2,804.0
552,basegame,117.0,6955.8
553,basegame,2.0,2271.8
554,basegame,7898.1,58.5
555,basegame,116.5,105.9
556,basegame,190.0,28.3
557,basegame,6418.9,52.6
558,basegame,528.0,25.4
559,basegame,9389.2,75.6
560,basegame,277.1,185.5
561,basegame,4811.2,3.5
562,basegame,13.3,211.6
563,basegame,103.5,2298.1
564,basegame,740.4,19.4
565,basegame,0.2,885.0
566,basegame,127.8,1798.2
567,basegame,294.7,10.7
568,basegame,9010.0,7.5
569,basegame,181.0,90.9
570,basegame,2.6,936.2
571,basegame,76.3,734.1
572,basegame,712.8,9.2
573,basegame,33.1,333.3
574,basegame,1561.4,505.0
575,basegame,0.3,7789.7
576,basegame,211.7,68.0
577,basegame,810.2,4.6
578,basegame,124.0,1150.6
579,basegame,20.1,673.6
580,basegame,14.3,1033.1
581,basegame,26.2,398.1
582,basegame,15.8,483.0
583,basegame,35.0,1938.4
584,basegame,42.4,2679.0
585,basegame,3321.3,52.4
586,basegame,1.2,3260.0
587,basegame,27.5,3499.5
588,basegame,3744.9,342.0
589,basegame,85.2,895.7
590,basegame,1047.2,21.9
591,basegame,1029.1,129.0
592,basegame,761.7,196.5
593,basegame,93.6,5160.8
594,basegame,6.1,4877.3
595,basegame,6573.7,140.7
596,basegame,72.4,3840.5
597,basegame,21.1,997.9
598,basegame,3604.5,418.4
599,basegame,40.1,455.2
600,basegame,10.0,2630.2
601,basegame,8408.1,773.8
602,basegame,485.6,21.2
603,basegame,6.6,328.3
604,basegame,1470.0,25.6
605,basegame,3.8,404.3
606,basegame,1.2,260.5
607,basegame,275.2,28.0
608,basegame,255.6,25.5
609,basegame,1897.6,2.6
610,basegame,31.3,1338.8
611,basegame,329.0,46.1
612,basegame,227.7,184.9
613,basegame,1979.2,54.7
614,basegame,388.2,18.2
615,basegame,15.4,217.5
616,basegame,4.5,5013.4
617,basegame,444.0,10.1
618,basegame,755.2,6439.4
619,basegame,1244.4,127.4
620,basegame,4.5,206.0
621,basegame,11.1,1484.4
622,basegame,308.2,72.5
623,basegame,6.0,5237.7
624,basegame,579.1,458.3
625,basegame,9.4,322.6
626,basegame,42.6,1751.0
627,basegame,33.7,2098.8
628,basegame,5.0,1200.7
629,basegame,22.4,9162.5
630,basegame,0.6,619.5
631,basegame,390.5,17.7
632,basegame,5894.1,31.2
633,basegame,72.0,3070.4
634,basegame,465.4,6.6
635,basegame,2.4,1010.5
636,basegame,11.2,443.8
637,basegame,27.9,666.5
638,basegame,33.5,1365.6
639,basegame,15.6,244.6
640,basegame,14.4,1671.3
641,basegame,193.2,301.8
642,basegame,19.8,253.3
643,basegame,104.3,323.5
644,basegame,4.4,598.4
645,basegame,111.2,800.1
646,basegame,21.3,3239.5
647,basegame,8.6,364.4
648,basegame,1155.5,434.9
649,basegame,31.6,238.7
650,basegame,1765.3,8.9
651,basegame,1447.4,42.8
652,basegame,278.1,101.3
653,basegame,148.5,120.7
654,basegame,186.9,55.0
655,basegame,319.9,94.4
656,basegame,5.4,767.8
657,basegame,959.9,3131.8
658,basegame,52.2,526.4
659,basegame,2313.8,2.9
660,basegame,114.3,596.3
661,basegame,471.3,33.9
662,basegame,0.0,257.3
663,basegame,3883.1,18.0
664,basegame,2143.4,23.1
665,basegame,449.0,288.3
666,basegame,774.5,20.5
667,basegame,122.3,432.8
668,basegame,824.7,60.5
669,basegame,652.5,10.8
670,basegame,5.6,2752.9
671,basegame,754.0,45.0
672,basegame,13.0,287.4
673,basegame,32.9,4446.5
674,basegame,1.3,342.3
675,basegame,2415.1,222.4
676,basegame,1.0,546.5
677,basegame,6.7,280.4
678,basegame,5.7,697.7
679,basegame,1.8,1046.7
680,basegame,0.0,399.6
681,basegame,15.3,1586.9
682,basegame,310.3,22.1
683,basegame,1192.0,469.9
684,basegame,297.2,121.9
685,basegame,322.0,342.8
686,basegame,299.5,1632.5
687,basegame,227.6,21.3
688,basegame,6.9,2104.8
689,basegame,98.6,2632.1
690,basegame,27.0,1187.2
691,basegame,46.7,2141.8
692,basegame,83.7,152.4
693,basegame,128.1,4569.6
694,basegame,1409.2,51.1
695,basegame,2914.1,79.5
696,basegame,68.5,297.2
697,basegame,10.6,991.5
698,basegame,631.6,9.3
699,basegame,376.4,186.3
700,basegame,465.7,45.6
701,basegame,107.2,317.0
702,basegame,1636.9,397.9
703,basegame,205.4,17.6
704,basegame,241.7,107.0
705,basegame,239.5,1391.3
706,basegame,1.5,371.6
707,basegame,620.0,29.1
708,basegame,2796.3,7.4
709,basegame,7.1,1657.8
710,basegame,0.0,2151.4
711,basegame,1261.2,33.1
712,basegame,55.3,247.9
713,basegame,2488.0,30.8
714,basegame,3.3,4240.1
715,basegame,37.7,212.5
716,basegame,0.0,841.8
717,basegame,27.1,4756.7
718,basegame,2661.7,87.0
719,basegame,2.6,480.9
720,basegame,258.1,14.5
721,basegame,588.2,225.4
722,basegame,4882.6,68.8
723,basegame,4.6,4065.8
724,basegame,38.2,3763.3
725,basegame,2711.0,38.6
726,basegame,162.3,100.0
727,basegame,352.3,7.0
728,basegame,17.3,374.6
729,basegame,703.7,158.4
730,basegame,185.0,2153.2
731,basegame,9.3,340.2
732,basegame,46.0,272.5
733,basegame,203.3,17.3
734,basegame,237.7,31.4
735,basegame,26.0,1608.6
736,basegame,0.0,2468.3
737,basegame,178.9,45.4
738,basegame,0.2,1809.9
739,basegame,308.7,1378.9
740,basegame,9.6,3388.7
741,basegame,10.6,2017.6
742,basegame,149.1,1010.6
743,basegame,0.1,1573.2
744,basegame,3.1,1296.2
745,basegame,232.9,19.4
746,basegame,24.0,470.8
747,basegame,1000.5,441.7
748,basegame,488.9,18.4
749,basegame,332.0,228.1
750,basegame,32.4,2441.8
751,basegame,15.3,521.6
752,basegame,14.8,269.8
753,basegame,6.0,2177.0
754,basegame,1342.0,11.9
755,basegame,1900.1,5.8
756,basegame,760.5,6.0
757,basegame,608.7,88.9
758,basegame,4.0,804.5
759,basegame,7.2,886.8
760,basegame,177.3,43.4
761,basegame,177.3,2138.3
762,basegame,50.6,1922.3
763,basegame,2.9,742.0
764,basegame,1237.2,387.8
765,basegame,149.0,82.8
766,basegame,10.6,1493.8
767,basegame,1.1,2701.9
768,basegame,52.2,221.1
769,basegame,162.7,969.2
770,basegame,475.5,6.4
771,basegame,12.5,395.2
772,basegame,4.0,412.9
773,basegame,61.0,183.7
774,basegame,0.0,2728.6
775,basegame,1663.0,33.2
776,basegame,8.2,457.1
777,basegame,2692.1,83.1
778,basegame,57.1,143.1
779,basegame,1154.0,754.1
780,basegame,105.0,114.1
781,basegame,142.7,1995.6
782,basegame,859.9,35.2
783,basegame,191.1,160.0
784,basegame,55.1,233.3
785,basegame,258.4,24.6
786,basegame,1262.3,1877.8
787,basegame,0.0,206.8
788,basegame,267.8,97.3
789,basegame,190.3,379.0
790,basegame,1046.1,4.8
791,basegame,1682.3,1.1
792,basegame,98.5,165.9
793,basegame,57.5,2117.5
794,basegame,416.7,28.5
795,basegame,884.2,920.4
796,basegame,2552.8,15.0
797,basegame,14.0,499.3
798,basegame,3.1,550.1
799,basegame,163.3,66.5
800,basegame,0.0,307.0
801,basegame,550.3,28.6
802,basegame,4719.3,30.2
803,basegame,470.0,31.4
804,basegame,150.0,82.1
805,basegame,3071.1,1.2
806,basegame,340.8,59.8
807,basegame,379.4,63.6
808,basegame,0.0,789.9
809,basegame,0.0,2253.6
810,basegame,4.5,292.6
811,basegame,5.0,386.0
812,basegame,335.1,7.0
813,basegame,953.0,7.6
814,basegame,1.0,244.0
815,basegame,346.4,1592.6
816,basegame,467.9,2265.9
817,basegame,441.5,32.6
818,basegame,9.2,756.7
819,basegame,240.0,287.6
820,basegame,8.3,667.6
821,basegame,0.0,827.4
822,basegame,572.6,25.0
823,basegame,18.3,341.3
824,basegame,1764.9,313.4
825,basegame,13.6,2372.2
826,basegame,25.8,1654.3
827,basegame,154.0,49.6
828,basegame,0.0,1560.7
829,basegame,1.2,647.4
830,basegame,39.3,637.0
831,basegame,222.2,17.1
832,basegame,100.0,2602.3
833,basegame,1244.1,15.8
834,basegame,3850.8,8.1
835,basegame,582.0,7.4
836,basegame,185.8,96.6
837,basegame,35.1,224.0
838,basegame,3356.5,12.7
839,basegame,153.4,1267.6
840,basegame,495.6,22.0
841,basegame,18.6,1028.5
842,basegame,111.6,1939.3
843,basegame,1.0,377.6
844,basegame,187.9,19.3
845,basegame,5.6,4396.8
846,basegame,443.9,145.4
847,basegame,248.3,16.0
848,basegame,195.5,36.2
849,basegame,29.6,355.2
850,basegame,45.0,698.9
851,basegame,1114.7,633.1
852,basegame,295.1,85.8
853,basegame,1933.3,46.9
854,basegame,262.0,33.1
855,basegame,212.5,1211.1
856,basegame,382.5,189.9
857,basegame,12.5,4245.0
858,basegame,30.2,178.1
859,basegame,40.1,241.7
860,basegame,100.0,2024.4
861,basegame,398.5,44.4
862,basegame,0.0,3053.9
863,basegame,19.3,420.5
864,basegame,2.2,340.6
865,basegame,0.4,3907.8
866,basegame,3.0,241.8
867,basegame,419.3,70.3
868,basegame,1245.5,25.3
869,basegame,26.2,614.6
870,basegame,190.6,23.5
871,basegame,328.3,328.1
872,basegame,197.1,33.9
873,basegame,121.0,756.7
874,basegame,42.6,855.3
875,basegame,20.3,1929.8
876,basegame,3717.9,6.8
877,basegame,381.2,99.8
878,basegame,1177.1,12.5
879,basegame,482.1,86.8
880,basegame,1466.5,34.4
881,basegame,195.7,19.4
882,basegame,704.0,20.6
883,basegame,64.0,316.0
884,basegame,616.1,14.5
885,basegame,310.5,44.6
886,basegame,153.9,1912.8
887,basegame,36.9,1201.4
888,basegame,795.3,29.8
889,basegame,924.9,1259.8
890,basegame,250.6,13.7
891,basegame,74.7,307.4
892,basegame,270.8,11.3
893,basegame,3415.0,7.4
894,basegame,0.0,499.5
895,basegame,280.1,53.6
896,basegame,15.7,1872.5
897,basegame,145.8,110.1
898,basegame,52.9,315.9
899,basegame,488.4,18.5
900,basegame,165.6,1096.4
901,basegame,2847.1,317.5
902,basegame,491.0,121.8
903,basegame,231.3,83.5
904,basegame,49.2,4193.6
905,basegame,2330.0,2591.6
906,basegame,10.6,3278.2
907,basegame,20.1,2878.6
908,basegame,1782.4,3.3
909,basegame,685.5,78.0
910,basegame,431.0,36.4
911,basegame,2167.2,856.0
912,basegame,68.9,765.7
913,basegame,10.5,2374.5
914,basegame,62.6,197.0
915,basegame,4.1,2438.5
916,basegame,398.0,135.5
917,basegame,328.6,2.4
918,basegame,453.3,33.9
919,basegame,31.3,578.0
920,basegame,332.4,69.5
921,basegame,40.2,3345.1
922,basegame,386.6,203.8
923,basegame,2.0,296.3
924,basegame,177.6,537.4
925,basegame,126.1,387.7
926,basegame,527.2,45.7
927,basegame,170.1,3839.5
928,basegame,2.0,262.7
929,basegame,30.0,392.9
930,basegame,858.6,13.8
931,basegame,2.2,1067.6
932,basegame,4023.9,0.3
933,basegame,10.5,505.8
934,basegame,2467.5,251.3
935,basegame,373.6,19.5
936,basegame,352.9,53.2
937,basegame,1485.4,272.4
938,basegame,24.7,3268.0
939,basegame,0.0,704.2
940,basegame,1317.0,161.9
941,basegame,5.4,227.9
942,basegame,245.1,3716.0
943,basegame,142.0,745.2
944,basegame,83.0,122.7
945,basegame,35.6,195.9
946,basegame,33.1,991.4
947,basegame,220.9,23.1
948,basegame,1657.2,684.0
949,basegame,898.9,98.4
950,basegame,27.8,178.8
951,basegame,17.2,2663.8
952,basegame,428.2,110.8
953,basegame,640.3,16.5
954,basegame,31.3,318.8
955,basegame,2.2,209.5
956,basegame,2177.0,30.9
957,basegame,1352.2,46.8
958,basegame,415.6,1106.6
959,basegame,1.5,310.1
960,basegame,10.3,276.7
961,basegame,58.8,1640.0
962,basegame,23.0,316.8
963,basegame,852.0,2521.4
964,basegame,0.0,2564.2
965,basegame,0.0,637.6
966,basegame,63.4,443.1
967,basegame,837.0,594.0
968,basegame,2625.7,35.8
